fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-06-20,DL,DL_CODESHARE,DL,4498,OO,N259SY,4498,14869,SLC,"Salt Lake City, UT",10620,BIL,"Billings, MT",1550,1545,-5,16,1601,1701,2,1717,1703,-14,0,,0,N,87,78,60,1,387,,,,,,,,,
2018-06-20,DL,DL_CODESHARE,DL,4525,OO,N765SK,4525,11433,DTW,"Detroit, MI",13342,MKE,"Milwaukee, WI",1200,1157,-3,16,1213,1200,2,1212,1202,-10,0,,0,N,72,65,47,1,237,,,,,,,,,
2018-06-20,DL,DL_CODESHARE,DL,4611,OO,N898SK,4611,13487,MSP,"Minneapolis, MN",13485,MSN,"Madison, WI",1315,1319,4,22,1341,1420,5,1416,1425,9,0,,0,N,61,66,39,1,228,,,,,,,,,
2018-06-20,DL,DL_CODESHARE,DL,4644,OO,N258SY,4644,12954,LGB,"Long Beach, CA",14869,SLC,"Salt Lake City, UT",1015,1146,91,12,1158,1420,5,1306,1425,79,0,,0,N,111,99,82,1,588,79,0,0,0,0,,,,
2018-06-20,DL,DL_CODESHARE,DL,4782,OO,N923EV,4782,14633,RST,"Rochester, MN",13487,MSP,"Minneapolis, MN",1250,1243,-7,28,1311,1343,9,1344,1352,8,0,,0,N,54,69,32,1,76,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5197,OO,N906EV,5197,14771,SFO,"San Francisco, CA",10800,BUR,"Burbank, CA",1345,1354,9,36,1430,1524,3,1509,1527,18,0,,0,N,84,93,54,1,326,0,0,9,0,9,,,,
2018-06-20,UA,UA_CODESHARE,UA,5331,OO,N167SY,5331,14679,SAN,"San Diego, CA",12892,LAX,"Los Angeles, CA",615,612,-3,21,633,658,11,724,709,-15,0,,0,N,69,57,25,1,109,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5446,OO,N148SY,5446,14689,SBA,"Santa Barbara, CA",14771,SFO,"San Francisco, CA",951,1052,61,22,1114,1157,9,1110,1206,56,0,,0,N,79,74,43,1,262,0,0,56,0,0,,,,
2018-06-20,UA,UA_CODESHARE,UA,5466,OO,N205SY,5466,14771,SFO,"San Francisco, CA",14893,SMF,"Sacramento, CA",1300,1302,2,36,1338,1400,4,1358,1404,6,0,,0,N,58,62,22,1,86,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5471,OO,N925EV,5471,13296,MHT,"Manchester, NH",13930,ORD,"Chicago, IL",1300,1313,13,14,1327,1443,20,1445,1503,18,0,,0,N,165,170,136,1,843,0,0,5,0,13,,,,
2018-06-20,UA,UA_CODESHARE,UA,5570,OO,N119SY,5570,13871,OMA,"Omaha, NE",13930,ORD,"Chicago, IL",1832,1851,19,12,1903,2018,15,2020,2033,13,0,,0,N,108,102,75,1,416,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5675,OO,N142SY,5675,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",600,617,17,20,637,708,2,659,710,11,0,,0,N,59,53,31,1,109,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5733,OO,N787SK,5733,11292,DEN,"Denver, CO",10372,ASE,"Aspen, CO",1955,1951,-4,12,2003,2027,2,2044,2029,-15,0,,0,N,49,38,24,1,125,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5754,OO,N932EV,5754,11292,DEN,"Denver, CO",11122,CPR,"Casper, WY",2220,2219,-1,17,2236,2316,6,2330,2322,-8,0,,0,N,70,63,40,1,230,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,5856,OO,N924SW,5856,15376,TUS,"Tucson, AZ",11292,DEN,"Denver, CO",610,639,29,20,659,934,11,910,945,35,0,,0,N,120,126,95,1,639,29,0,6,0,0,,,,
2018-06-20,DL,DL_CODESHARE,DL,7371,OO,N437SW,7371,10631,BJI,"Bemidji, MN",13487,MSP,"Minneapolis, MN",1245,1237,-8,18,1255,1331,6,1347,1337,-10,0,,0,N,62,60,36,1,199,,,,,,,,,
2018-06-20,DL,DL_CODESHARE,DL,7434,OO,N928EV,7434,12397,ITH,"Ithaca/Cortland, NY",11433,DTW,"Detroit, MI",1734,1726,-8,14,1740,1846,10,1909,1856,-13,0,,0,N,95,90,66,1,353,,,,,,,,,
2018-06-20,WN,WN,WN,1541,WN,N8523W,1541,14107,PHX,"Phoenix, AZ",12892,LAX,"Los Angeles, CA",1345,1342,-3,19,1401,1455,13,1510,1508,-2,0,,0,N,85,86,54,1,370,,,,,,,,,
2018-06-20,WN,WN,WN,2471,WN,N421LV,2471,14679,SAN,"San Diego, CA",12889,LAS,"Las Vegas, NV",1125,1141,16,11,1152,1239,6,1240,1245,5,0,,0,N,75,64,47,1,258,,,,,,,,,
2018-06-20,WN,WN,WN,1161,WN,N8699A,1161,14747,SEA,"Seattle, WA",13796,OAK,"Oakland, CA",1150,1146,-4,26,1212,1355,5,1410,1400,-10,0,,0,N,140,134,103,1,672,,,,,,,,,
2018-06-20,WN,WN,WN,653,WN,N963WN,653,14747,SEA,"Seattle, WA",14893,SMF,"Sacramento, CA",1350,1350,0,16,1406,1531,3,1545,1534,-11,0,,0,N,115,104,85,1,605,,,,,,,,,
2018-06-20,WN,WN,WN,1921,WN,N266WN,1921,14771,SFO,"San Francisco, CA",11292,DEN,"Denver, CO",1305,1501,116,21,1522,1814,4,1635,1818,103,0,,0,N,150,137,112,1,967,51,0,0,0,52,,,,
2018-06-20,WN,WN,WN,485,WN,N8715Q,485,14843,SJU,"San Juan, PR",10821,BWI,"Baltimore, MD",1735,1736,1,17,1753,2125,7,2140,2132,-8,0,,0,N,245,236,212,1,1565,,,,,,,,,
2018-06-20,WN,WN,WN,1247,WN,N204WN,1247,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",1505,1519,14,9,1528,1623,8,1630,1631,1,0,,0,N,85,72,55,1,391,,,,,,,,,
2018-06-20,WN,WN,WN,2023,WN,N8534Z,2023,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",830,833,3,10,843,1033,5,1050,1038,-12,0,,0,N,140,125,110,1,842,,,,,,,,,
2018-06-20,WN,WN,WN,560,WN,N8619F,560,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",615,611,-4,14,625,702,2,720,704,-16,0,,0,N,65,53,37,1,197,,,,,,,,,
2018-06-20,AA,AA,AA,8,AA,N762AN,8,12173,HNL,"Honolulu, HI",11298,DFW,"Dallas/Fort Worth, TX",1725,1723,-2,16,1739,532,7,554,539,-15,0,,0,N,449,436,413,1,3784,,,,,,,,,
2018-06-20,AA,AA,AA,157,AA,N958AN,157,11292,DEN,"Denver, CO",12478,JFK,"New York, NY",2356,8,12,13,21,547,9,546,556,10,0,,0,N,230,228,206,1,1626,,,,,,,,,
2018-06-20,AA,AA,AA,620,AA,N103US,620,11057,CLT,"Charlotte, NC",12266,IAH,"Houston, TX",1114,1118,4,15,1133,1240,10,1246,1250,4,0,,0,N,152,152,127,1,912,,,,,,,,,
2018-06-20,AA,AA,AA,674,AA,N926UW,674,11057,CLT,"Charlotte, NC",13204,MCO,"Orlando, FL",1300,1257,-3,11,1308,1414,5,1437,1419,-18,0,,0,N,97,82,66,1,468,,,,,,,,,
2018-06-20,AA,AA,AA,813,AA,N662AW,813,15376,TUS,"Tucson, AZ",11057,CLT,"Charlotte, NC",2325,3,38,11,14,642,7,621,649,28,0,,0,N,236,226,208,1,1735,0,0,0,0,28,,,,
2018-06-20,AA,AA_CODESHARE,AA,4843,PT,N625AE,4843,13230,MDT,"Harrisburg, PA",10721,BOS,"Boston, MA",1710,1747,37,13,1800,1901,7,1839,1908,29,0,,0,N,89,81,61,1,335,0,0,0,0,29,,,,
2018-06-20,AA,AA_CODESHARE,AA,5740,YV,N934FJ,5740,15624,VPS,"Valparaiso, FL",11298,DFW,"Dallas/Fort Worth, TX",1444,1448,4,12,1500,1636,19,1652,1655,3,0,,0,N,128,127,96,1,641,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,3457,YX,N645RW,3457,11413,DRO,"Durango, CO",11292,DEN,"Denver, CO",1325,1324,-1,21,1345,1429,7,1435,1436,1,0,,0,N,70,72,44,1,250,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,3494,YX,N657RW,3494,13930,ORD,"Chicago, IL",11540,ELP,"El Paso, TX",1950,2002,12,93,2135,2329,5,2206,2334,88,0,,0,N,196,272,174,1,1236,12,0,76,0,0,,,,
2018-06-20,UA,UA_CODESHARE,UA,3560,YX,N655RW,3560,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",1145,1141,-4,14,1155,1525,3,1551,1528,-23,0,,0,N,186,167,150,1,1208,,,,,,,,,
2018-06-20,UA,UA_CODESHARE,UA,3656,YX,N733YX,3656,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",1530,1520,-10,16,1536,1643,11,1725,1654,-31,0,,0,N,115,94,67,1,416,,,,,,,,,
2018-06-20,UA,UA,UA,2015,UA,N67134,2015,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",2130,2137,7,29,2206,2305,11,2308,2316,8,0,,0,N,158,159,119,1,888,,,,,,,,,
2018-06-20,UA,UA,UA,1927,UA,N27205,1927,12264,IAD,"Washington, DC",12266,IAH,"Houston, TX",2200,2225,25,18,2243,24,6,2356,30,34,0,,0,N,176,185,161,1,1190,25,0,9,0,0,,,,
2018-06-20,UA,UA,UA,1724,UA,N62892,1724,12758,KOA,"Kona, HI",14771,SFO,"San Francisco, CA",2158,2149,-9,11,2200,539,3,556,542,-14,0,,0,N,298,293,279,1,2367,,,,,,,,,
2018-06-20,UA,UA,UA,1695,UA,N61881,1695,14747,SEA,"Seattle, WA",11618,EWR,"Newark, NJ",2220,2308,48,17,2325,705,8,617,713,56,0,,0,N,297,305,280,1,2402,8,0,8,0,40,,,,
2018-06-20,UA,UA,UA,1652,UA,N477UA,1652,11618,EWR,"Newark, NJ",11298,DFW,"Dallas/Fort Worth, TX",2120,2114,-6,27,2141,2348,5,2358,2353,-5,0,,0,N,218,219,187,1,1372,,,,,,,,,
2018-06-20,UA,UA,UA,1489,UA,N76533,1489,13930,ORD,"Chicago, IL",12892,LAX,"Los Angeles, CA",807,931,84,14,945,1137,13,1036,1150,74,0,,0,N,269,259,232,1,1744,48,0,0,0,26,,,,
2018-06-20,UA,UA,UA,1254,UA,N37422,1254,10721,BOS,"Boston, MA",12266,IAH,"Houston, TX",750,746,-4,31,817,1048,14,1040,1102,22,0,,0,N,230,256,211,1,1597,0,0,22,0,0,,,,
2018-06-20,UA,UA,UA,1166,UA,N808UA,1166,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",800,757,-3,16,813,1049,7,1107,1056,-11,0,,0,N,127,119,96,1,733,,,,,,,,,
2018-06-20,UA,UA,UA,1135,UA,N492UA,1135,11618,EWR,"Newark, NJ",14747,SEA,"Seattle, WA",1850,1901,11,45,1946,2156,29,2204,2225,21,0,,0,N,374,384,310,1,2402,11,0,10,0,0,,,,
2018-06-20,UA,UA,UA,806,UA,N76503,806,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1145,1149,4,15,1204,1306,9,1326,1315,-11,0,,0,N,161,146,122,1,888,,,,,,,,,
2018-06-20,UA,UA,UA,734,UA,N466UA,734,13930,ORD,"Chicago, IL",14122,PIT,"Pittsburgh, PA",1400,1409,9,27,1436,1637,5,1635,1642,7,0,,0,N,95,93,61,1,413,,,,,,,,,
2018-06-20,UA,UA,UA,723,UA,N75433,723,10821,BWI,"Baltimore, MD",12892,LAX,"Los Angeles, CA",705,714,9,11,725,918,9,936,927,-9,0,,0,N,331,313,293,1,2329,,,,,,,,,
2018-06-20,UA,UA,UA,691,UA,N848UA,691,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",1753,1838,45,41,1919,1912,13,1814,1925,71,0,,0,N,81,107,53,1,264,0,0,71,0,0,,,,
2018-06-20,UA,UA,UA,618,UA,N66808,618,14771,SFO,"San Francisco, CA",14747,SEA,"Seattle, WA",930,926,-4,39,1005,1131,11,1140,1142,2,0,,0,N,130,136,86,1,679,,,,,,,,,
2018-06-20,UA,UA,UA,613,UA,N57863,613,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",1020,1016,-4,22,1038,1607,16,1627,1623,-4,0,,0,N,247,247,209,1,1744,,,,,,,,,
2018-06-20,UA,UA,UA,555,UA,N431UA,555,14771,SFO,"San Francisco, CA",14679,SAN,"San Diego, CA",759,802,3,17,819,932,2,934,934,0,0,,0,N,95,92,73,1,447,,,,,,,,,
2018-06-20,UA,UA,UA,497,UA,N62892,497,14771,SFO,"San Francisco, CA",14679,SAN,"San Diego, CA",1252,1251,-1,26,1317,1421,2,1427,1423,-4,0,,0,N,95,92,64,1,447,,,,,,,,,
2018-06-20,UA,UA,UA,413,UA,N494UA,413,12266,IAH,"Houston, TX",15376,TUS,"Tucson, AZ",935,1004,29,98,1142,1138,7,1002,1145,103,0,,0,N,147,221,116,1,936,29,0,74,0,0,928.0,6,6,
2018-06-21,AS,AS,AS,145,AS,N570AS,145,14747,SEA,"Seattle, WA",12173,HNL,"Honolulu, HI",1815,1813,-2,18,1831,2104,23,2119,2127,8,0,,0,N,364,374,333,1,2677,,,,,,,,,
2018-06-21,AS,AS,AS,467,AS,N273AK,467,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",1436,1431,-5,14,1445,1622,9,1623,1631,8,0,,0,N,107,120,97,1,605,,,,,,,,,
2018-06-21,AS,AS,AS,539,AS,N526AS,539,14679,SAN,"San Diego, CA",14747,SEA,"Seattle, WA",1120,1109,-11,21,1130,1348,11,1414,1359,-15,0,,0,N,174,170,138,1,1050,,,,,,,,,
2018-06-21,AS,AS,AS,694,AS,N284AK,694,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",2155,2214,19,13,2227,2304,4,2255,2308,13,0,,0,N,60,54,37,1,224,,,,,,2201.0,7,7,
2018-06-21,AS,AS,AS,868,AS,N589AS,868,12982,LIH,"Lihue, HI",13796,OAK,"Oakland, CA",1550,1547,-3,11,1558,2359,5,7,4,-3,0,,0,N,317,317,301,1,2457,,,,,,,,,
2018-06-21,AS,AS,AS,1363,AS,N281VA,1363,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",905,907,2,26,933,1217,10,1226,1227,1,0,,0,N,381,380,344,1,2611,,,,,,,,,
2018-06-21,AS,AS,AS,1599,AS,N529VA,1599,14262,PSP,"Palm Springs, CA",14771,SFO,"San Francisco, CA",1912,1918,6,8,1926,2035,3,2042,2038,-4,0,,0,N,90,80,69,1,421,,,,,,,,,
2018-06-21,AS,AS,AS,1938,AS,N282VA,1938,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",2059,2105,6,20,2125,2219,12,2234,2231,-3,0,,0,N,95,86,54,1,337,,,,,,,,,
2018-06-21,B6,B6,B6,1447,B6,N265JB,1447,12197,HPN,"White Plains, NY",15304,TPA,"Tampa, FL",1440,1445,5,19,1504,1721,19,1735,1740,5,0,,0,N,175,175,137,1,1032,,,,,,,,,
2018-06-21,B6,B6,B6,1701,B6,N948JB,1701,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",733,735,2,20,755,1012,5,1037,1017,-20,0,,0,N,184,162,137,1,1069,,,,,,,,,
2018-06-21,UA,UA_CODESHARE,UA,4243,EV,N13979,4243,11618,EWR,"Newark, NJ",11042,CLE,"Cleveland, OH",1315,1311,-4,12,1323,1430,4,1452,1434,-18,0,,0,N,97,83,67,1,404,,,,,,,,,
2018-06-21,UA,UA_CODESHARE,UA,4261,EV,N13550,4261,11618,EWR,"Newark, NJ",11996,GSP,"Greer, SC",2129,2123,-6,13,2136,2313,5,2333,2318,-15,0,,0,N,124,115,97,1,594,,,,,,,,,
2018-06-21,UA,UA_CODESHARE,UA,4266,EV,N11109,4266,11618,EWR,"Newark, NJ",13931,ORF,"Norfolk, VA",2159,2147,-12,16,2203,2256,5,2329,2301,-28,0,,0,N,90,74,53,1,284,,,,,,,,,
2018-06-21,UA,UA_CODESHARE,UA,4316,EV,N13566,4316,12266,IAH,"Houston, TX",12915,LCH,"Lake Charles, LA",2130,2153,23,19,2212,2238,7,2220,2245,25,0,,0,N,50,52,26,1,127,23,0,2,0,0,,,,
2018-06-21,UA,UA_CODESHARE,UA,4342,EV,N48901,4342,15412,TYS,"Knoxville, TN",12266,IAH,"Houston, TX",1205,1157,-8,10,1207,1312,10,1319,1322,3,0,,0,N,134,145,125,1,771,,,,,,,,,
2018-06-21,HA,HA_CODESHARE,HA,625,EM,N801HC,625,13347,MKK,"Hoolehua, HI",12173,HNL,"Honolulu, HI",1818,1826,8,,,,,1846,1846,0,0,,0,N,28,20,,1,54,,,,,,,,,
2018-06-21,AA,AA_CODESHARE,AA,3441,MQ,N807AE,3441,11193,CVG,"Cincinnati, OH",12478,JFK,"New York, NY",1242,1234,-8,13,1247,1433,6,1449,1439,-10,0,,0,N,127,125,106,1,589,,,,,,,,,
2018-06-21,AA,AA_CODESHARE,AA,5140,OH,N530EA,5140,11057,CLT,"Charlotte, NC",10868,CAE,"Columbia, SC",1120,1138,18,21,1159,1223,4,1206,1227,21,0,,0,N,46,49,24,1,88,3,0,3,0,15,,,,
2018-06-21,AA,AA_CODESHARE,AA,2963,OO,N758SK,2963,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",1449,1558,69,10,1608,1638,10,1548,1648,60,0,,0,N,119,110,90,1,590,0,0,0,0,60,,,,
2018-06-21,AA,AA_CODESHARE,AA,3197,OO,N955SW,3197,10627,BIS,"Bismarck/Mandan, ND",13930,ORD,"Chicago, IL",1527,1808,161,24,1832,2019,14,1749,2033,164,0,,0,N,142,145,107,1,716,84,0,3,0,77,1644.0,48,48,
2018-06-21,DL,DL_CODESHARE,DL,3533,OO,N418SW,3533,10397,ATL,"Atlanta, GA",14108,PIA,"Peoria, IL",955,952,-3,19,1011,1038,7,1050,1045,-5,0,,0,N,115,113,87,1,565,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,3555,OO,N632SK,3555,13232,MDW,"Chicago, IL",13487,MSP,"Minneapolis, MN",1507,1500,-7,30,1530,1627,3,1645,1630,-15,0,,0,N,98,90,57,1,349,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,4126,OO,N868CA,4126,13487,MSP,"Minneapolis, MN",10469,AZO,"Kalamazoo, MI",1326,1322,-4,25,1347,1551,4,1554,1555,1,0,,0,N,88,93,64,1,426,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,4132,OO,N802SK,4132,13487,MSP,"Minneapolis, MN",11986,GRR,"Grand Rapids, MI",1005,1002,-3,30,1032,1233,6,1234,1239,5,0,,0,N,89,97,61,1,408,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,4277,OO,N659BR,4277,11433,DTW,"Detroit, MI",14711,SCE,"State College, PA",1200,1155,-5,23,1218,1309,6,1315,1315,0,0,,0,N,75,80,51,1,301,,,,,,,,,
2018-06-21,DL,DL_CODESHARE,DL,4675,OO,N689CA,4675,13487,MSP,"Minneapolis, MN",13871,OMA,"Omaha, NE",701,703,2,32,735,820,6,822,826,4,0,,0,N,81,83,45,1,282,,,,,,,,,
2018-06-21,WN,WN,WN,501,WN,N428WN,501,10140,ABQ,"Albuquerque, NM",12892,LAX,"Los Angeles, CA",2255,2307,12,7,2314,2348,4,2355,2352,-3,0,,0,N,120,105,94,1,677,,,,,,,,,
2018-06-21,WN,WN,WN,2234,WN,N562WN,2234,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",1710,1704,-6,8,1712,1801,16,1820,1817,-3,0,,0,N,70,73,49,1,323,,,,,,,,,
2018-06-21,WN,WN,WN,1082,WN,N8623F,1082,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",830,832,2,18,850,943,5,945,948,3,0,,0,N,135,136,113,1,813,,,,,,,,,
2018-06-21,WN,WN,WN,116,WN,N770SA,116,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",700,716,16,11,727,728,3,725,731,6,0,,0,N,85,75,61,1,425,,,,,,,,,
2018-06-21,WN,WN,WN,531,WN,N7712G,531,10397,ATL,"Atlanta, GA",14122,PIT,"Pittsburgh, PA",2235,2251,16,17,2308,17,3,20,20,0,0,,0,N,105,89,69,1,526,,,,,,,,,
2018-06-21,WN,WN,WN,2174,WN,N401WN,2174,10821,BWI,"Baltimore, MD",10693,BNA,"Nashville, TN",1750,1749,-1,9,1758,1822,7,1835,1829,-6,0,,0,N,105,100,84,1,587,,,,,,,,,
2018-06-21,WN,WN,WN,1300,WN,N7747C,1300,10821,BWI,"Baltimore, MD",14730,SDF,"Louisville, KY",815,813,-2,15,828,946,5,1005,951,-14,0,,0,N,110,98,78,1,495,,,,,,,,,
2018-06-21,WN,WN,WN,790,WN,N740SW,790,11042,CLE,"Cleveland, OH",13232,MDW,"Chicago, IL",730,733,3,12,745,758,2,745,800,15,0,,0,N,75,87,73,1,307,0,0,15,0,0,,,,
2018-06-21,WN,WN,WN,1107,WN,N932WN,1107,11259,DAL,"Dallas, TX",11292,DEN,"Denver, CO",840,843,3,10,853,932,4,940,936,-4,0,,0,N,120,113,99,1,651,,,,,,,,,
2018-06-21,WN,WN,WN,1154,WN,N8638A,1154,11292,DEN,"Denver, CO",11433,DTW,"Detroit, MI",1145,1143,-2,9,1152,1624,7,1630,1631,1,0,,0,N,165,168,152,1,1123,,,,,,,,,
2018-06-21,WN,WN,WN,599,WN,N279WN,599,11292,DEN,"Denver, CO",14908,SNA,"Santa Ana, CA",620,618,-2,21,639,740,3,740,743,3,0,,0,N,140,145,121,1,846,,,,,,,,,
2018-06-21,WN,WN,WN,2280,WN,N221WN,2280,11292,DEN,"Denver, CO",15370,TUL,"Tulsa, OK",1050,1049,-1,10,1059,1303,7,1330,1310,-20,0,,0,N,100,81,64,1,541,,,,,,,,,
2018-06-21,WN,WN,WN,2106,WN,N919WN,2106,11697,FLL,"Fort Lauderdale, FL",10821,BWI,"Baltimore, MD",1845,1851,6,21,1912,2118,4,2120,2122,2,0,,0,N,155,151,126,1,925,,,,,,,,,
2018-06-21,WN,WN,WN,1638,WN,N770SA,1638,11697,FLL,"Fort Lauderdale, FL",12264,IAD,"Washington, DC",2005,2014,9,8,2022,2239,5,2230,2244,14,0,,0,N,145,150,137,1,901,,,,,,,,,
2018-06-21,WN,WN,WN,2219,WN,N7723E,2219,11884,GEG,"Spokane, WA",13796,OAK,"Oakland, CA",525,522,-3,7,529,714,5,730,719,-11,0,,0,N,125,117,105,1,723,,,,,,,,,
2018-06-21,WN,WN,WN,271,WN,N7879A,271,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",1955,2008,13,5,2013,2043,4,2045,2047,2,0,,0,N,50,39,30,1,148,,,,,,,,,
2018-06-21,WN,WN,WN,659,WN,N7836A,659,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",1330,1558,148,9,1607,1714,7,1455,1721,146,0,,0,N,145,143,127,1,883,146,0,0,0,0,,,,
2018-06-21,WN,WN,WN,2085,WN,N466WN,2085,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",920,920,0,22,942,1024,22,1035,1046,11,0,,0,N,75,86,42,1,236,,,,,,,,,
2018-06-21,WN,WN,WN,1483,WN,N8689C,1483,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",1525,1525,0,13,1538,2038,4,2100,2042,-18,0,,0,N,215,197,180,1,1521,,,,,,,,,
2018-06-21,WN,WN,WN,2042,WN,N435WN,2042,12954,LGB,"Long Beach, CA",13796,OAK,"Oakland, CA",1355,1357,2,7,1404,1456,6,1515,1502,-13,0,,0,N,80,65,52,1,353,,,,,,,,,
2018-06-21,WN,WN,WN,1096,WN,N716SW,1096,12954,LGB,"Long Beach, CA",14893,SMF,"Sacramento, CA",700,701,1,20,721,825,4,815,829,14,0,,0,N,75,88,64,1,387,,,,,,,,,
2018-06-21,WN,WN,WN,1410,WN,N7842A,1410,13198,MCI,"Kansas City, MO",11259,DAL,"Dallas, TX",1325,1353,28,11,1404,1507,4,1455,1511,16,0,,0,N,90,78,63,1,460,2,0,0,0,14,,,,
2018-06-21,AA,AA,AA,29,AA,N956AN,29,10721,BOS,"Boston, MA",13303,MIA,"Miami, FL",1652,1658,6,15,1713,1958,45,2034,2043,9,0,,0,N,222,225,165,1,1258,,,,,,,,,
2018-06-21,AA,AA,AA,210,AA,N909NN,210,13303,MIA,"Miami, FL",14107,PHX,"Phoenix, AZ",1425,1434,9,17,1451,1557,6,1608,1603,-5,0,,0,N,283,269,246,1,1972,,,,,,,,,
2018-06-21,AA,AA,AA,222,AA,N995AN,222,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",719,714,-5,41,755,1040,15,1103,1055,-8,0,,0,N,404,401,345,1,2611,,,,,,,,,
2018-06-21,AA,AA,AA,230,AA,N782AN,230,12758,KOA,"Kona, HI",11298,DFW,"Dallas/Fort Worth, TX",1743,1748,5,14,1802,604,6,606,610,4,0,,0,N,443,442,422,1,3724,,,,,,,,,
2018-06-21,AA,AA,AA,469,AA,N724UW,469,11057,CLT,"Charlotte, NC",11697,FLL,"Fort Lauderdale, FL",1805,1811,6,24,1835,2004,4,2010,2008,-2,0,,0,N,125,117,89,1,632,,,,,,,,,
2018-06-21,AA,AA,AA,497,AA,N835AW,497,13204,MCO,"Orlando, FL",13303,MIA,"Miami, FL",955,950,-5,15,1005,1040,7,1110,1047,-23,0,,0,N,75,57,35,1,192,,,,,,,,,
2018-06-21,AA,AA,AA,808,AA,N546UW,808,11298,DFW,"Dallas/Fort Worth, TX",14100,PHL,"Philadelphia, PA",1455,1928,273,15,1943,2328,11,1927,2339,252,0,,0,N,212,191,165,1,1303,252,0,0,0,0,1518.0,36,36,
2018-06-21,AA,AA_CODESHARE,AA,4807,PT,N907BP,4807,14100,PHL,"Philadelphia, PA",14704,SBY,"Salisbury, MD",1726,1723,-3,27,1750,1816,4,1839,1820,-19,0,,0,N,73,57,26,1,107,,,,,,,,,
2018-06-21,AA,AA_CODESHARE,AA,4812,PT,N627AE,4812,10785,BTV,"Burlington, VT",14100,PHL,"Philadelphia, PA",1606,1602,-4,22,1624,1723,6,1741,1729,-12,0,,0,N,95,87,59,1,335,,,,,,,,,
2018-06-21,AA,AA_CODESHARE,AA,4814,PT,N600BP,4814,11986,GRR,"Grand Rapids, MI",14100,PHL,"Philadelphia, PA",1507,1511,4,15,1526,1645,11,1705,1656,-9,0,,0,N,118,105,79,1,573,,,,,,,,,
2018-06-21,AA,AA_CODESHARE,AA,4916,PT,N637AE,4916,14100,PHL,"Philadelphia, PA",14524,RIC,"Richmond, VA",835,830,-5,54,924,1012,2,1001,1014,13,0,,0,N,86,104,48,1,198,,,,,,,,,
2018-06-21,AA,AA_CODESHARE,AA,4946,PT,N641AE,4946,14100,PHL,"Philadelphia, PA",10434,AVP,"Scranton/Wilkes-Barre, PA",1734,1728,-6,20,1748,1816,5,1843,1821,-22,0,,0,N,69,53,28,1,104,,,,,,,,,
